,region,site,date,depth_m,transect,colony_id,coral_species,col_size,l_cm,w_cm,percent_live,percent_col_inside,n_scars,percent_new,scar_min_mm2,scar_max_mm2,scar_med_mm2
17678,Bonaire,Cliff,2019-07-06,11,2,17678,Diploria labyrinthiformis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17679,Bonaire,Cliff,2019-07-06,11,2,17679,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17680,Bonaire,Cliff,2019-07-06,11,2,17680,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17681,Bonaire,Cliff,2019-07-06,11,2,17681,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17682,Bonaire,Cliff,2019-07-06,11,2,17682,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17683,Bonaire,Cliff,2019-07-06,11,2,17683,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17684,Bonaire,Cliff,2019-07-06,11,2,17684,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17685,Bonaire,Cliff,2019-07-06,11,2,17685,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17686,Bonaire,Cliff,2019-07-06,11,2,17686,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17687,Bonaire,Cliff,2019-07-06,11,2,17687,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17688,Bonaire,Cliff,2019-07-06,11,2,17688,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17689,Bonaire,Cliff,2019-07-06,11,2,17689,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17690,Bonaire,Cliff,2019-07-06,11,2,17690,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17691,Bonaire,Cliff,2019-07-06,11,2,17691,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17692,Bonaire,Cliff,2019-07-06,11,2,17692,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17693,Bonaire,Cliff,2019-07-06,11,2,17693,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17694,Bonaire,Cliff,2019-07-06,11,2,17694,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17695,Bonaire,Cliff,2019-07-06,11,2,17695,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17696,Bonaire,Cliff,2019-07-06,11,2,17696,Madracis decactis,20 to 40,25,25,100,100,0,NA,NA,NA,NA
17697,Bonaire,Cliff,2019-07-06,11,2,17697,Madracis decactis,20 to 40,22,8,100,100,0,NA,NA,NA,NA
17698,Bonaire,Cliff,2019-07-06,11,2,17698,Meandrina meandrites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17699,Bonaire,Cliff,2019-07-06,11,2,17699,Meandrina meandrites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17700,Bonaire,Cliff,2019-07-06,11,2,17700,Meandrina meandrites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17701,Bonaire,Cliff,2019-07-06,11,2,17701,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17702,Bonaire,Cliff,2019-07-06,11,2,17702,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17703,Bonaire,Cliff,2019-07-06,11,2,17703,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17704,Bonaire,Cliff,2019-07-06,11,2,17704,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17705,Bonaire,Cliff,2019-07-06,11,2,17705,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17706,Bonaire,Cliff,2019-07-06,11,2,17706,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17707,Bonaire,Cliff,2019-07-06,11,2,17707,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
17708,Bonaire,Cliff,2019-07-06,11,2,17708,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
17709,Bonaire,Cliff,2019-07-06,11,2,17709,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
17710,Bonaire,Cliff,2019-07-06,11,2,17710,Orbicella faveolata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17711,Bonaire,Cliff,2019-07-06,11,2,17711,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17712,Bonaire,Cliff,2019-07-06,11,2,17712,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17713,Bonaire,Cliff,2019-07-06,11,2,17713,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17714,Bonaire,Cliff,2019-07-06,11,2,17714,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17715,Bonaire,Cliff,2019-07-06,11,2,17715,Orbicella faveolata,40 to 80,60,24,100,100,0,NA,NA,NA,NA
17716,Bonaire,Cliff,2019-07-06,11,2,17716,Orbicella faveolata,20 to 40,28,18,100,100,0,NA,NA,NA,NA
17717,Bonaire,Cliff,2019-07-06,11,2,17717,Orbicella faveolata,80+,80,25,100,100,0,NA,NA,NA,NA
17718,Bonaire,Cliff,2019-07-06,11,2,17718,Orbicella franksi,<5,NA,NA,100,100,0,NA,NA,NA,NA
17719,Bonaire,Cliff,2019-07-06,11,2,17719,Orbicella franksi,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17720,Bonaire,Cliff,2019-07-06,11,2,17720,Orbicella franksi,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17721,Bonaire,Cliff,2019-07-06,11,2,17721,Orbicella franksi,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17722,Bonaire,Cliff,2019-07-06,11,2,17722,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17723,Bonaire,Cliff,2019-07-06,11,2,17723,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17724,Bonaire,Cliff,2019-07-06,11,2,17724,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17725,Bonaire,Cliff,2019-07-06,11,2,17725,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17726,Bonaire,Cliff,2019-07-06,11,2,17726,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17727,Bonaire,Cliff,2019-07-06,11,2,17727,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17728,Bonaire,Cliff,2019-07-06,11,2,17728,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17729,Bonaire,Cliff,2019-07-06,11,2,17729,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17730,Bonaire,Cliff,2019-07-06,11,2,17730,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17731,Bonaire,Cliff,2019-07-06,11,2,17731,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17732,Bonaire,Cliff,2019-07-06,11,2,17732,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
17733,Bonaire,Cliff,2019-07-06,11,2,17733,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17734,Bonaire,Cliff,2019-07-06,11,2,17734,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17735,Bonaire,Cliff,2019-07-06,11,2,17735,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17736,Bonaire,Cliff,2019-07-06,11,2,17736,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17737,Bonaire,Cliff,2019-07-06,11,2,17737,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17738,Bonaire,Cliff,2019-07-06,11,2,17738,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17739,Bonaire,Cliff,2019-07-06,11,2,17739,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17740,Bonaire,Cliff,2019-07-06,11,2,17740,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17741,Bonaire,Cliff,2019-07-06,11,2,17741,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17742,Bonaire,Cliff,2019-07-06,11,2,17742,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17743,Bonaire,Cliff,2019-07-06,11,2,17743,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17744,Bonaire,Cliff,2019-07-06,11,2,17744,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17745,Bonaire,Cliff,2019-07-06,11,2,17745,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17746,Bonaire,Cliff,2019-07-06,11,2,17746,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17747,Bonaire,Cliff,2019-07-06,11,2,17747,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17748,Bonaire,Cliff,2019-07-06,11,2,17748,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17749,Bonaire,Cliff,2019-07-06,11,2,17749,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17750,Bonaire,Cliff,2019-07-06,11,2,17750,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17751,Bonaire,Cliff,2019-07-06,11,2,17751,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17752,Bonaire,Cliff,2019-07-06,11,2,17752,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17753,Bonaire,Cliff,2019-07-06,11,2,17753,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17754,Bonaire,Cliff,2019-07-06,11,2,17754,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17755,Bonaire,Cliff,2019-07-06,11,2,17755,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17756,Bonaire,Cliff,2019-07-06,11,2,17756,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17757,Bonaire,Cliff,2019-07-06,11,2,17757,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17758,Bonaire,Cliff,2019-07-06,11,2,17758,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17759,Bonaire,Cliff,2019-07-06,11,2,17759,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17760,Bonaire,Cliff,2019-07-06,11,2,17760,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17761,Bonaire,Cliff,2019-07-06,11,2,17761,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17762,Bonaire,Cliff,2019-07-06,11,2,17762,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17763,Bonaire,Cliff,2019-07-06,11,2,17763,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17764,Bonaire,Cliff,2019-07-06,11,2,17764,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17765,Bonaire,Cliff,2019-07-06,11,2,17765,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17766,Bonaire,Cliff,2019-07-06,11,2,17766,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17767,Bonaire,Cliff,2019-07-06,11,2,17767,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17768,Bonaire,Cliff,2019-07-06,11,2,17768,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17769,Bonaire,Cliff,2019-07-06,11,2,17769,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17770,Bonaire,Cliff,2019-07-06,11,2,17770,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17771,Bonaire,Cliff,2019-07-06,11,2,17771,Orbicella annularis,20 to 40,22,18,100,100,0,NA,NA,NA,NA
17772,Bonaire,Cliff,2019-07-06,11,2,17772,Orbicella annularis,80+,90,81,100,80,0,NA,NA,NA,NA
17773,Bonaire,Cliff,2019-07-06,11,2,17773,Orbicella annularis,20 to 40,32,31,100,100,0,NA,NA,NA,NA
17774,Bonaire,Cliff,2019-07-06,11,2,17774,Orbicella annularis,20 to 40,5,30,100,100,0,NA,NA,NA,NA
17775,Bonaire,Cliff,2019-07-06,11,2,17775,Orbicella annularis,40 to 80,42,45,100,100,0,NA,NA,NA,NA
17776,Bonaire,Cliff,2019-07-06,11,2,17776,Orbicella annularis,20 to 40,25,24,100,100,0,NA,NA,NA,NA
17777,Bonaire,Cliff,2019-07-06,11,2,17777,Orbicella annularis,40 to 80,61,44,100,100,0,NA,NA,NA,NA
17778,Bonaire,Cliff,2019-07-06,11,2,17778,Orbicella annularis,20 to 40,22,18,100,52,0,NA,NA,NA,NA
17779,Bonaire,Cliff,2019-07-06,11,2,17779,Orbicella annularis,40 to 80,61,48,100,100,0,NA,NA,NA,NA
17780,Bonaire,Cliff,2019-07-06,11,2,17780,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17781,Bonaire,Cliff,2019-07-06,11,2,17781,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17782,Bonaire,Cliff,2019-07-06,11,2,17782,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17783,Bonaire,Cliff,2019-07-06,11,2,17783,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17784,Bonaire,Cliff,2019-07-06,11,2,17784,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17785,Bonaire,Cliff,2019-07-06,11,2,17785,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17786,Bonaire,Cliff,2019-07-06,11,2,17786,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17787,Bonaire,Cliff,2019-07-06,11,2,17787,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17788,Bonaire,Cliff,2019-07-06,11,2,17788,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17789,Bonaire,Cliff,2019-07-06,11,2,17789,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17790,Bonaire,Cliff,2019-07-06,11,2,17790,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17791,Bonaire,Cliff,2019-07-06,11,2,17791,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17792,Bonaire,Cliff,2019-07-06,11,2,17792,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17793,Bonaire,Cliff,2019-07-06,11,2,17793,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
17794,Bonaire,Cliff,2019-07-06,11,2,17794,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17795,Bonaire,Cliff,2019-07-06,11,2,17795,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17796,Bonaire,Cliff,2019-07-06,11,2,17796,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17797,Bonaire,Cliff,2019-07-06,11,2,17797,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17798,Bonaire,Cliff,2019-07-06,11,2,17798,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17799,Bonaire,Cliff,2019-07-06,11,2,17799,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17800,Bonaire,Cliff,2019-07-06,11,2,17800,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17801,Bonaire,Cliff,2019-07-06,11,2,17801,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17802,Bonaire,Cliff,2019-07-06,11,2,17802,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17803,Bonaire,Cliff,2019-07-06,11,2,17803,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17804,Bonaire,Cliff,2019-07-06,11,2,17804,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17805,Bonaire,Cliff,2019-07-06,11,2,17805,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17806,Bonaire,Cliff,2019-07-06,11,2,17806,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17807,Bonaire,Cliff,2019-07-06,11,2,17807,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17808,Bonaire,Cliff,2019-07-06,11,2,17808,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17809,Bonaire,Cliff,2019-07-06,11,2,17809,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17810,Bonaire,Cliff,2019-07-06,11,2,17810,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17811,Bonaire,Cliff,2019-07-06,11,2,17811,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17812,Bonaire,Cliff,2019-07-06,11,2,17812,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17813,Bonaire,Cliff,2019-07-06,11,2,17813,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17814,Bonaire,Cliff,2019-07-06,11,2,17814,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17815,Bonaire,Cliff,2019-07-06,11,2,17815,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17816,Bonaire,Cliff,2019-07-06,11,2,17816,Siderastrea siderea,<5,NA,NA,100,100,0,NA,NA,NA,NA
17817,Bonaire,Cliff,2019-07-06,11,2,17817,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17818,Bonaire,Cliff,2019-07-06,11,2,17818,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17819,Bonaire,Cliff,2019-07-06,11,2,17819,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17820,Bonaire,Cliff,2019-07-06,11,2,17820,Stephanocoenia intersepta,<5,NA,NA,100,100,0,NA,NA,NA,NA
17821,Bonaire,Cliff,2019-07-06,11,2,17821,Stephanocoenia intersepta,<5,NA,NA,100,100,0,NA,NA,NA,NA
17822,Bonaire,Cliff,2019-07-06,11,2,17822,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17823,Bonaire,Cliff,2019-07-06,11,2,17823,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17824,Bonaire,Cliff,2019-07-06,11,2,17824,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17825,Bonaire,Cliff,2019-07-06,11,2,17825,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17826,Bonaire,Cliff,2019-07-06,11,2,17826,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17827,Bonaire,Cliff,2019-07-06,11,2,17827,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17828,Bonaire,Cliff,2019-07-06,11,2,17828,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17829,Bonaire,Cliff,2019-07-06,11,2,17829,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17830,Bonaire,Cliff,2019-07-06,11,2,17830,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17831,Bonaire,Cliff,2019-07-06,15.5,3,17831,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17832,Bonaire,Cliff,2019-07-06,15.5,3,17832,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17833,Bonaire,Cliff,2019-07-06,15.5,3,17833,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17834,Bonaire,Cliff,2019-07-06,15.5,3,17834,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17835,Bonaire,Cliff,2019-07-06,15.5,3,17835,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17836,Bonaire,Cliff,2019-07-06,15.5,3,17836,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17837,Bonaire,Cliff,2019-07-06,15.5,3,17837,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17838,Bonaire,Cliff,2019-07-06,15.5,3,17838,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17839,Bonaire,Cliff,2019-07-06,15.5,3,17839,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
17840,Bonaire,Cliff,2019-07-06,15.5,3,17840,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17841,Bonaire,Cliff,2019-07-06,15.5,3,17841,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17842,Bonaire,Cliff,2019-07-06,15.5,3,17842,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17843,Bonaire,Cliff,2019-07-06,15.5,3,17843,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17844,Bonaire,Cliff,2019-07-06,15.5,3,17844,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17845,Bonaire,Cliff,2019-07-06,15.5,3,17845,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17846,Bonaire,Cliff,2019-07-06,15.5,3,17846,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17847,Bonaire,Cliff,2019-07-06,15.5,3,17847,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17848,Bonaire,Cliff,2019-07-06,15.5,3,17848,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17849,Bonaire,Cliff,2019-07-06,15.5,3,17849,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17850,Bonaire,Cliff,2019-07-06,15.5,3,17850,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17851,Bonaire,Cliff,2019-07-06,15.5,3,17851,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17852,Bonaire,Cliff,2019-07-06,15.5,3,17852,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17853,Bonaire,Cliff,2019-07-06,15.5,3,17853,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17854,Bonaire,Cliff,2019-07-06,15.5,3,17854,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17855,Bonaire,Cliff,2019-07-06,15.5,3,17855,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
17856,Bonaire,Cliff,2019-07-06,15.5,3,17856,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17857,Bonaire,Cliff,2019-07-06,15.5,3,17857,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17858,Bonaire,Cliff,2019-07-06,15.5,3,17858,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17859,Bonaire,Cliff,2019-07-06,15.5,3,17859,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17860,Bonaire,Cliff,2019-07-06,15.5,3,17860,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17861,Bonaire,Cliff,2019-07-06,15.5,3,17861,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17862,Bonaire,Cliff,2019-07-06,15.5,3,17862,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17863,Bonaire,Cliff,2019-07-06,15.5,3,17863,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17864,Bonaire,Cliff,2019-07-06,15.5,3,17864,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17865,Bonaire,Cliff,2019-07-06,15.5,3,17865,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17866,Bonaire,Cliff,2019-07-06,15.5,3,17866,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17867,Bonaire,Cliff,2019-07-06,15.5,3,17867,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17868,Bonaire,Cliff,2019-07-06,15.5,3,17868,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17869,Bonaire,Cliff,2019-07-06,15.5,3,17869,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17870,Bonaire,Cliff,2019-07-06,15.5,3,17870,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17871,Bonaire,Cliff,2019-07-06,15.5,3,17871,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17872,Bonaire,Cliff,2019-07-06,15.5,3,17872,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17873,Bonaire,Cliff,2019-07-06,15.5,3,17873,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17874,Bonaire,Cliff,2019-07-06,15.5,3,17874,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17875,Bonaire,Cliff,2019-07-06,15.5,3,17875,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17876,Bonaire,Cliff,2019-07-06,15.5,3,17876,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17877,Bonaire,Cliff,2019-07-06,15.5,3,17877,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17878,Bonaire,Cliff,2019-07-06,15.5,3,17878,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17879,Bonaire,Cliff,2019-07-06,15.5,3,17879,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17880,Bonaire,Cliff,2019-07-06,15.5,3,17880,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17881,Bonaire,Cliff,2019-07-06,15.5,3,17881,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17882,Bonaire,Cliff,2019-07-06,15.5,3,17882,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17883,Bonaire,Cliff,2019-07-06,15.5,3,17883,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17884,Bonaire,Cliff,2019-07-06,15.5,3,17884,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
17885,Bonaire,Cliff,2019-07-06,15.5,3,17885,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
